attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class
39,100,100,27,47,100,100,36,47,100,100,41,47,100,100,38,41,100,100,27,a12
39,100,100,27,47,100,100,37,47,100,100,41,47,100,100,38,41,100,100,28,a12
32,100,100,24,42,100,100,33,43,100,100,35,42,100,100,32,33,100,100,24,a12
33,100,100,25,43,100,100,34,44,100,100,37,43,100,100,33,35,100,100,26,a12
36,100,100,26,46,100,100,36,47,100,100,39,46,100,100,36,39,100,100,26,a12
38,100,100,26,47,100,100,37,48,100,100,40,47,100,100,38,42,100,100,27,a12
49,100,100,28,50,100,100,41,50,100,100,45,50,100,100,43,49,100,100,28,a12
65,100,100,28,65,100,100,41,65,100,100,45,65,100,100,42,65,100,100,28,a12
49,100,100,27,50,100,100,39,50,100,100,44,50,100,100,41,49,100,100,27,a12
65,100,100,27,51,100,100,40,51,100,100,44,51,100,100,42,58,100,100,27,a12
46,100,100,27,49,100,100,37,49,100,100,42,49,100,100,39,47,100,100,27,a12
49,100,100,27,50,100,100,38,50,100,100,43,50,100,100,40,49,100,100,28,a12
36,100,71,26,47,100,100,36,48,100,100,41,47,100,100,38,38,100,100,26,a12
36,100,81,26,47,100,100,37,48,100,100,42,47,100,100,39,38,100,100,26,a12
65,100,100,25,51,100,100,39,51,100,100,45,51,100,100,43,65,100,100,26,a12
65,100,100,26,51,100,100,40,51,100,100,46,51,100,100,45,65,100,100,26,a12
49,100,100,28,50,100,100,41,50,100,100,45,50,100,100,43,49,100,100,28,a12
65,100,100,28,65,100,100,41,65,100,100,45,65,100,100,42,65,100,100,28,a12
46,100,100,26,49,100,100,37,49,100,100,42,49,100,100,40,47,100,100,27,a12
49,100,100,27,50,100,100,38,50,100,100,43,50,100,100,41,49,100,100,27,a12
33,100,53,24,43,100,100,33,45,100,77,37,44,100,100,33,35,100,100,24,a12
35,100,100,25,44,100,100,34,46,100,100,38,44,100,100,34,36,100,100,25,a12
46,100,100,27,49,100,100,38,49,100,100,43,49,100,100,40,47,100,100,27,a12
100,100,100,28,100,100,100,42,100,100,100,47,100,100,100,47,100,100,100,30,a12
27,100,100,24,36,100,100,31,38,100,76,34,36,100,100,32,28,100,100,24,a12
33,100,100,25,43,100,100,34,45,100,100,37,44,100,100,33,35,100,100,25,a12
43,100,100,27,48,100,100,38,49,100,100,43,48,100,100,39,44,100,100,27,a12
41,100,100,26,48,100,100,37,48,100,100,40,48,100,100,37,42,100,100,26,a12
39,100,100,27,47,100,100,38,47,100,100,42,47,100,100,39,41,100,100,28,a12
65,100,100,28,49,100,100,41,47,100,100,45,45,100,100,43,35,100,100,28,a12
65,100,100,28,49,100,100,42,47,100,100,46,45,100,100,43,34,100,100,28,a12
36,100,100,26,45,100,100,37,46,100,100,40,45,100,100,37,37,100,100,27,a12
100,100,100,39,62,100,100,56,83,100,100,100,55,100,100,100,100,54,45,31,a12
27,100,44,23,37,100,100,30,39,100,60,33,37,100,100,30,28,100,60,24,a12
26,100,45,23,36,100,100,30,38,100,63,33,36,100,100,30,27,100,48,23,a12
65,100,100,28,65,100,100,39,65,100,100,43,65,100,100,41,65,100,100,28,a12
49,100,100,28,50,100,100,40,50,100,100,44,50,100,100,42,49,100,100,28,a12
46,100,100,28,49,100,100,39,49,100,100,44,49,100,100,41,47,100,100,28,a12
100,100,100,29,100,100,100,43,100,100,100,49,100,100,100,65,100,100,100,31,a12
54,100,100,28,50,100,100,42,49,100,100,46,48,100,100,42,41,100,100,28,a12
83,100,100,29,53,100,100,45,51,100,100,48,50,100,100,46,47,100,100,29,a12
100,100,38,28,59,100,61,36,55,100,100,44,56,100,100,100,73,100,100,30,a12
100,100,39,28,65,100,63,38,55,100,100,46,56,100,100,100,90,100,100,31,a12
53,100,100,28,51,100,100,40,51,100,100,45,51,100,100,44,52,100,100,28,a12
70,100,100,31,57,100,100,51,56,100,100,54,57,100,100,100,69,100,100,39,a12
41,100,100,26,48,100,100,35,48,100,92,40,48,100,100,38,42,100,100,26,a12
69,100,100,30,57,100,100,49,56,100,100,53,57,100,100,100,67,100,100,39,a12
41,100,100,26,48,100,100,35,48,100,92,40,48,100,100,38,42,100,100,26,a12
44,100,100,27,48,100,100,36,49,100,100,41,48,100,100,38,44,100,100,26,a12
71,100,100,28,53,100,100,41,52,100,100,46,52,100,100,47,61,100,100,28,a12
100,100,100,28,54,100,100,42,53,100,100,47,53,100,100,65,69,100,100,31,a12
49,100,100,27,50,100,100,39,50,100,100,44,50,100,100,41,49,100,100,28,a12
49,100,100,27,50,100,100,39,50,100,100,44,50,100,100,41,49,100,100,27,a12
49,100,100,27,50,100,100,39,50,100,100,44,50,100,100,41,49,100,100,28,a12
49,100,100,27,50,100,100,39,50,100,100,44,50,100,100,41,49,100,100,27,a12
83,100,90,28,53,100,100,37,52,100,100,43,53,100,100,65,62,100,100,29,a12
100,100,100,28,53,100,100,38,52,100,100,44,53,100,100,100,83,100,100,31,a12
29,46,100,30,41,96,100,49,53,100,100,49,50,98,100,48,44,100,100,32,a12
30,50,100,33,45,98,100,51,56,100,100,50,52,100,100,49,49,100,100,33,a12
46,100,100,27,49,100,100,38,49,100,100,43,49,100,100,41,47,100,100,27,a12
49,100,100,28,50,100,100,39,50,100,100,44,50,100,100,42,49,100,100,28,a12
46,100,100,28,49,100,100,39,49,100,100,44,49,100,100,41,47,100,100,28,a12
100,100,100,29,100,100,100,43,100,100,100,49,100,100,100,65,100,100,100,31,a12
100,53,65,28,60,100,100,49,56,100,100,57,57,100,100,100,100,100,100,41,a12
100,53,51,28,61,100,100,48,56,100,100,57,56,100,100,100,100,100,100,39,a12
65,100,100,28,51,100,100,39,51,100,100,43,51,100,100,41,65,100,100,27,a12
100,100,100,31,61,100,100,65,57,100,100,54,60,100,100,100,100,100,100,35,a12
29,100,60,24,40,100,100,31,41,100,76,35,40,100,100,32,31,100,100,24,a12
41,100,100,27,48,100,100,38,48,100,100,41,48,100,100,38,42,100,100,27,a12
46,100,100,28,49,100,100,39,49,100,100,44,49,100,100,41,47,100,100,28,a12
100,100,100,29,100,100,100,43,100,100,100,49,100,100,100,65,100,100,100,31,a12
84,100,100,30,55,100,100,44,54,100,100,50,55,100,100,100,74,100,100,34,a12
100,100,100,30,57,100,100,45,55,100,100,51,56,100,100,100,100,100,100,36,a12
30,100,100,25,41,99,99,34,43,100,84,37,41,99,99,34,31,99,97,26,a12
31,100,100,26,42,100,100,35,44,100,98,38,43,100,100,36,33,100,99,26,a12
46,100,100,28,49,100,100,39,49,100,100,44,49,100,100,41,47,100,100,28,a12
100,100,100,29,100,100,100,43,100,100,100,49,100,100,100,65,100,100,100,31,a12
27,100,100,30,47,99,100,45,48,98,99,45,48,97,100,36,33,100,75,27,a12
29,100,100,29,52,99,100,46,51,100,100,46,52,98,100,37,54,100,100,28,a12
29,100,100,29,47,99,100,42,50,98,99,45,100,96,100,37,34,100,100,27,a12
28,75,100,28,46,99,100,42,51,100,99,44,100,97,100,36,33,100,100,27,a12
35,100,100,25,44,100,100,34,46,100,100,37,44,100,100,34,36,100,100,25,a12
49,100,100,28,50,100,100,40,50,100,100,44,50,100,100,40,49,100,100,27,a12
57,100,100,27,50,100,100,39,49,100,100,45,48,100,100,40,37,100,100,28,a12
100,100,100,28,65,100,100,44,50,100,100,46,49,100,100,42,43,100,100,29,a12
26,100,100,26,36,100,100,34,38,100,60,36,36,100,100,34,27,100,100,26,a13
27,100,100,26,38,100,100,36,41,100,67,39,38,100,100,36,28,100,100,27,a13
27,48,100,32,35,100,87,46,42,100,78,47,36,100,86,46,27,64,100,34,a13
27,48,100,32,35,100,87,46,42,100,78,47,36,100,86,46,27,64,100,34,a13
28,100,100,26,39,92,92,46,47,90,74,45,38,92,93,39,28,91,100,28,a13
28,100,100,27,41,93,95,47,65,91,77,46,39,100,95,41,28,100,100,28,a13
29,90,94,43,42,88,83,50,100,87,77,51,100,88,81,54,31,100,100,30,a13
30,100,100,48,46,89,85,51,100,88,78,51,100,88,82,61,33,100,100,33,a13
31,100,95,44,75,91,87,49,100,88,79,51,100,89,83,56,32,100,92,31,a13
31,100,94,100,90,90,87,100,100,88,80,55,100,89,83,58,32,100,91,34,a13
31,100,95,44,75,91,87,49,100,88,79,51,100,89,83,56,32,100,92,31,a13
31,100,94,100,90,90,87,100,100,88,80,55,100,89,83,58,32,100,91,34,a13
30,100,94,48,56,89,84,51,100,88,78,52,90,89,84,71,31,100,92,45,a13
29,100,100,40,56,91,87,50,100,89,79,51,100,91,86,100,31,100,100,40,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
33,100,100,32,100,98,100,100,100,91,83,59,100,96,100,100,34,100,100,34,a13
33,100,100,32,100,98,100,100,100,91,83,59,100,96,100,100,34,100,100,34,a13
26,100,100,26,36,91,89,36,41,88,76,40,37,91,92,36,27,100,100,26,a13
27,100,100,26,36,92,98,36,41,87,74,40,37,93,100,36,27,100,100,26,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
30,100,100,29,68,91,88,48,100,89,80,51,68,92,90,68,31,100,100,30,a13
30,100,100,29,90,92,91,65,100,90,81,53,100,93,92,100,32,100,100,31,a13
30,100,100,28,58,92,89,45,100,89,80,51,68,92,91,55,30,100,100,29,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
29,100,95,48,46,92,88,52,100,90,82,52,75,91,86,100,30,100,93,31,a13
30,100,96,49,50,92,89,65,100,90,82,52,100,91,86,100,31,100,94,32,a13
28,93,99,31,41,88,82,43,65,87,76,47,41,89,83,40,28,100,100,27,a13
29,100,100,30,43,89,84,43,100,87,76,47,44,89,83,44,30,100,100,28,a13
26,100,100,26,34,86,78,35,37,84,67,36,34,87,80,33,26,100,100,25,a13
26,100,100,26,34,88,82,37,38,85,70,38,34,88,83,34,26,100,100,26,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
31,100,95,42,75,91,88,50,100,89,80,51,100,89,83,59,32,100,92,32,a13
31,100,96,65,90,92,89,100,100,90,82,56,100,91,85,73,32,100,100,33,a13
28,100,100,28,39,89,84,46,65,86,72,48,41,88,83,47,29,100,100,29,a13
29,100,100,29,46,100,100,51,100,100,80,50,56,100,100,49,30,100,100,30,a13
29,100,100,28,43,100,92,49,100,90,76,50,48,100,90,49,30,100,100,29,a13
29,100,100,28,43,100,92,49,100,90,76,50,48,100,90,49,30,100,100,29,a13
24,44,100,25,30,100,95,34,33,100,60,36,31,100,66,33,24,61,100,25,a13
24,44,100,26,30,100,100,36,33,100,63,37,31,100,71,34,24,61,100,26,a13
28,100,100,28,39,86,79,47,65,84,73,48,41,86,78,47,29,100,100,30,a13
28,100,100,29,42,100,83,49,100,87,77,50,44,100,82,49,29,100,100,35,a13
25,53,100,26,33,81,70,39,36,79,64,42,33,81,68,40,26,100,100,28,a13
25,48,100,27,32,100,80,40,36,100,69,42,33,100,78,41,26,90,100,28,a13
26,39,100,26,34,91,69,41,39,78,61,40,39,81,62,36,28,100,100,27,a13
27,44,100,28,35,100,71,42,41,79,63,41,42,83,66,37,29,100,100,27,a13
29,50,100,35,39,84,77,48,100,83,70,46,100,85,75,42,33,100,100,29,a13
30,100,100,43,42,85,78,49,100,84,71,46,100,86,78,43,34,100,100,29,a13
30,100,100,28,56,91,87,49,100,88,79,50,90,89,83,54,31,100,100,29,a13
31,100,100,40,100,92,89,100,100,90,82,56,100,91,86,84,32,100,100,34,a13
28,100,96,35,37,90,85,45,43,88,76,46,37,90,84,45,28,100,94,36,a13
27,100,96,33,36,100,84,44,42,100,76,46,37,100,84,44,28,100,95,34,a13
31,100,96,100,100,100,89,100,100,100,81,55,100,100,82,57,32,100,91,35,a13
31,100,96,100,100,100,89,100,100,100,81,55,100,100,82,57,32,100,91,35,a13
23,41,100,24,30,100,62,33,32,100,54,35,30,100,73,33,23,40,100,25,a13
23,41,86,25,30,100,74,35,33,100,59,38,30,100,76,36,24,44,100,26,a13
23,36,100,23,29,100,100,31,31,100,55,33,29,100,100,31,23,40,39,24,a13
23,38,100,24,29,100,100,32,32,100,59,34,30,100,100,31,24,50,43,24,a13
31,100,93,68,100,87,82,55,100,85,75,53,100,85,77,55,32,100,86,53,a13
31,100,100,90,100,89,85,100,100,86,77,55,100,86,78,57,32,100,100,100,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
31,100,100,37,100,92,91,100,100,90,82,56,100,91,86,67,33,100,100,34,a13
33,100,100,39,100,95,95,100,100,93,86,61,100,94,91,100,34,100,100,35,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
33,100,93,32,100,100,85,64,100,100,81,58,100,100,86,86,33,100,93,35,a13
33,100,100,32,100,100,85,68,100,100,81,58,100,100,87,100,35,100,94,35,a13
31,100,100,30,100,92,88,69,100,89,81,54,100,92,90,100,32,100,100,32,a13
29,100,100,27,48,93,96,43,100,89,80,49,55,94,97,43,30,100,100,28,a13
31,100,100,30,100,92,88,69,100,89,81,54,100,92,90,100,32,100,100,32,a13
29,100,100,27,48,93,96,43,100,89,80,49,55,94,97,43,30,100,100,28,a13
27,90,100,27,35,84,75,42,41,82,69,44,37,84,74,43,27,100,100,28,a13
27,100,100,28,36,100,78,43,42,84,70,45,38,100,78,44,28,100,100,28,a13
29,90,88,58,46,85,76,51,100,83,73,51,100,86,79,53,32,100,90,34,a13
31,100,93,90,100,89,83,59,100,87,78,54,100,89,83,58,35,100,92,42,a13
30,100,100,37,56,89,87,65,100,87,78,53,100,87,79,53,32,100,100,36,a13
30,100,100,68,75,91,88,100,100,88,80,56,100,89,82,56,32,100,100,38,a13
26,75,100,28,34,85,77,42,39,83,69,44,36,85,77,43,26,100,100,29,a13
26,75,100,30,35,100,78,44,41,84,71,45,37,100,78,44,27,100,100,31,a13
26,75,100,30,34,86,77,43,39,83,70,45,36,86,77,44,27,100,95,32,a13
26,100,100,31,35,86,77,43,40,83,70,45,37,86,78,44,28,100,100,32,a13
27,48,100,31,35,80,67,43,42,78,64,44,36,79,68,44,27,100,100,34,a13
27,56,100,31,36,94,73,44,45,81,67,45,38,100,73,45,28,100,100,35,a13
31,100,90,100,100,87,81,63,100,85,76,54,100,86,78,57,32,100,87,47,a13
31,100,91,100,100,87,82,63,100,86,76,54,100,87,80,59,33,100,89,47,a13
30,100,92,100,56,87,81,53,100,85,75,53,75,86,79,56,31,100,89,39,a13
30,100,94,100,100,88,83,52,100,86,76,52,100,88,81,56,31,100,92,38,a13
29,100,100,40,42,94,93,47,100,92,84,48,47,93,89,42,31,100,96,29,a13
29,100,100,38,42,95,96,47,100,93,86,48,46,94,92,42,30,100,100,29,a13
32,100,100,36,100,88,82,61,100,86,76,56,100,87,81,60,33,100,100,38,a13
32,100,100,35,100,89,86,60,100,87,76,55,100,89,84,58,34,100,100,38,a13
29,100,100,40,42,94,93,47,100,92,84,48,47,93,89,42,31,100,96,29,a13
30,100,100,47,50,94,93,52,100,92,86,53,75,93,89,100,31,100,96,31,a13
32,51,94,100,100,91,88,93,97,89,82,59,100,89,83,66,33,90,90,100,a13
32,54,100,100,100,92,90,100,100,90,83,60,100,91,85,69,33,90,100,100,a13
26,35,100,30,32,100,80,42,38,84,70,43,38,87,80,37,28,100,100,26,a13
26,37,100,33,34,100,85,45,41,86,73,46,45,89,86,40,29,100,100,28,a13
26,53,100,28,34,83,73,43,39,80,67,45,35,82,71,43,26,100,100,29,a13
27,90,100,31,35,100,76,44,40,83,69,45,36,100,76,44,27,100,100,30,a13
27,48,94,32,38,86,80,47,65,83,70,48,39,83,72,47,28,100,100,28,a13
28,50,100,32,39,87,82,47,100,83,71,48,41,84,73,47,28,100,100,28,a13
32,100,100,35,100,100,98,100,100,94,88,61,100,100,91,100,34,100,100,34,a13
32,100,100,35,100,100,100,100,100,100,90,63,100,100,93,100,33,100,100,33,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
31,90,100,35,100,90,85,57,92,88,77,55,100,90,86,61,32,100,100,35,a13
31,100,100,37,100,91,87,59,100,89,79,56,100,91,88,75,32,100,100,36,a13
27,56,100,31,35,81,70,44,41,79,66,46,36,81,70,45,27,100,100,34,a13
27,56,100,33,36,83,74,46,42,81,69,47,37,83,74,46,27,100,100,36,a13
30,100,100,28,50,91,87,43,100,89,80,50,54,91,89,53,31,100,100,29,a13
30,100,100,29,75,92,89,45,100,89,80,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,50,91,87,43,100,89,80,50,54,91,89,53,31,100,100,29,a13
30,100,100,29,75,92,89,45,100,89,80,51,75,92,91,68,31,100,100,30,a13
29,100,100,36,42,89,85,48,65,86,75,49,41,87,79,48,29,100,98,28,a13
32,100,100,75,100,93,92,100,100,89,81,54,100,90,84,59,33,100,100,38,a13
30,100,95,48,56,90,85,51,100,88,78,52,100,89,84,90,31,100,93,42,a13
31,100,100,100,100,91,88,65,100,89,81,54,100,91,87,100,32,100,95,65,a13
29,100,95,43,48,90,87,49,100,88,79,51,90,89,82,54,31,100,91,31,a13
31,100,94,90,75,90,87,100,100,88,80,55,100,89,83,58,32,100,91,34,a13
25,100,100,27,33,87,79,37,36,84,68,38,34,86,78,34,26,100,96,26,a13
26,100,100,28,34,88,82,38,38,85,69,39,34,88,81,34,26,100,100,26,a13
28,100,100,42,40,93,92,48,48,91,82,48,40,92,88,43,29,95,98,29,a13
29,100,100,40,44,94,98,48,100,91,83,47,44,94,96,41,30,100,100,28,a13
30,100,100,29,68,91,88,48,100,89,80,51,68,92,90,68,31,100,100,30,a13
30,100,100,29,90,92,91,65,100,90,81,53,100,93,92,100,32,100,100,31,a13
28,100,100,27,41,91,88,41,65,89,80,46,43,91,88,41,29,100,100,28,a13
29,100,100,28,46,92,89,43,100,90,81,48,48,92,91,43,30,100,100,28,a13
25,90,90,25,33,89,88,32,36,87,71,36,33,90,91,33,26,100,100,25,a13
26,100,100,25,34,91,95,33,37,88,73,37,34,92,98,34,26,100,100,26,a13
31,100,98,76,100,100,95,100,100,100,91,65,100,100,93,97,32,100,96,33,a13
32,100,100,100,100,100,96,100,100,100,92,66,100,100,94,100,34,100,98,33,a13
32,98,98,67,100,97,96,100,100,96,93,79,100,96,94,94,32,98,97,32,a13
32,100,100,100,100,98,98,100,100,96,94,81,100,97,96,100,33,100,100,31,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
29,90,100,50,42,85,77,51,100,83,72,50,49,84,76,49,29,100,100,41,a13
29,100,100,48,44,100,78,51,100,84,73,50,68,85,78,48,30,100,100,41,a13
27,56,80,34,37,79,69,46,47,77,65,47,39,79,68,46,28,100,81,33,a13
27,75,87,36,38,80,70,47,48,78,66,47,40,80,69,46,28,100,82,34,a13
28,56,100,38,38,82,73,48,65,80,68,48,42,82,72,47,28,100,100,38,a13
28,100,100,40,41,82,73,48,100,81,69,48,44,82,73,47,29,100,100,38,a13
27,53,100,29,36,84,75,46,44,82,70,47,37,84,75,46,28,100,100,30,a13
27,75,100,29,36,85,77,46,45,83,71,48,38,85,77,46,28,100,100,30,a13
31,100,94,65,75,90,86,100,100,87,78,53,100,88,80,56,31,100,89,35,a13
31,100,94,100,90,90,87,100,100,88,79,55,100,88,81,58,32,100,91,37,a13
27,100,100,27,36,82,69,41,42,79,66,44,37,82,71,42,28,100,100,28,a13
27,100,100,27,37,83,71,41,42,80,66,44,38,83,74,42,28,100,100,27,a13
26,100,95,29,34,87,79,39,38,84,69,40,36,87,80,36,27,100,95,27,a13
26,100,100,29,34,88,81,40,39,86,72,41,36,89,84,36,26,100,100,26,a13
33,89,89,31,98,84,76,49,88,83,72,52,100,83,75,57,36,87,84,100,a13
33,93,90,32,100,85,78,50,100,83,73,53,100,84,77,59,35,100,85,100,a13
29,100,94,43,42,88,83,50,100,87,77,51,100,88,81,54,31,100,100,30,a13
30,100,100,46,44,89,84,50,100,87,77,51,100,88,82,56,32,100,100,31,a13
28,37,100,35,34,100,100,68,47,100,100,51,100,100,91,44,34,100,90,28,a13
29,39,100,36,36,100,100,65,68,100,100,52,100,100,94,44,35,100,100,28,a13
28,100,100,27,39,91,89,39,45,88,78,45,39,92,90,39,28,100,100,28,a13
28,100,100,28,40,93,93,40,46,89,80,46,40,92,92,41,29,100,100,29,a13
30,100,100,28,47,96,100,42,100,92,85,49,54,95,100,43,30,100,100,29,a13
30,100,100,29,54,100,100,43,100,93,87,51,68,96,100,46,31,100,100,30,a13
27,100,100,27,37,100,100,37,41,91,82,41,38,100,100,37,28,100,100,27,a13
28,100,100,27,39,100,100,37,44,100,82,41,40,100,100,37,29,100,100,27,a13
29,100,100,28,54,100,100,45,100,93,87,54,68,100,100,50,30,100,100,29,a13
30,100,100,28,68,100,100,45,100,100,88,52,100,100,100,55,31,100,100,29,a13
28,100,100,27,39,94,98,38,47,90,81,44,40,93,96,39,28,100,100,27,a13
28,100,100,27,40,95,100,39,48,91,83,45,41,94,100,40,29,100,100,28,a13
27,100,100,26,36,92,98,35,40,88,74,39,36,91,96,36,27,100,100,26,a13
27,100,100,26,37,100,100,36,41,89,77,40,38,93,100,37,28,100,100,27,a13
29,100,95,43,48,90,87,49,100,88,79,51,90,89,82,54,31,100,91,31,a13
30,100,99,44,68,91,88,49,100,89,80,51,100,90,84,57,31,100,100,31,a13
29,100,100,29,41,91,89,42,65,88,79,48,42,91,88,42,30,100,100,29,a13
32,100,100,31,100,96,100,75,100,92,86,55,100,95,100,100,33,100,100,32,a13
26,33,100,26,31,46,100,37,35,91,66,35,38,93,100,31,29,97,33,26,a13
27,34,100,29,32,61,100,38,36,92,69,36,40,94,100,32,31,100,34,26,a13
30,100,91,33,49,86,79,49,100,85,74,50,100,86,79,54,31,93,89,41,a13
31,100,100,42,100,89,84,73,100,88,79,55,100,89,83,67,33,100,93,65,a13
31,100,100,29,90,92,91,75,100,90,83,53,100,92,91,75,32,100,100,31,a13
31,100,100,29,100,94,96,65,100,91,84,53,100,94,96,75,32,100,100,30,a13
28,100,100,31,40,93,92,46,100,90,80,47,43,91,85,41,29,100,100,27,a13
30,100,100,47,90,93,92,51,100,91,83,52,100,91,86,65,32,100,100,33,a13
31,100,100,40,75,88,81,56,100,86,76,53,90,87,81,58,31,100,100,50,a13
32,100,100,75,100,91,88,85,100,90,83,60,100,91,87,84,33,100,100,75,a13
23,37,100,24,29,100,58,33,31,100,55,36,29,100,59,33,23,39,100,24,a13
23,39,100,24,30,100,62,34,33,100,56,36,31,100,62,34,24,54,100,25,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
27,75,100,31,36,82,73,45,44,80,67,46,38,82,71,45,28,100,100,33,a13
28,75,100,36,37,100,80,47,48,85,73,48,40,100,79,47,29,100,100,36,a13
23,42,100,24,30,100,73,34,33,100,58,35,30,100,70,32,24,45,100,24,a13
24,61,100,25,31,100,86,34,34,100,60,36,31,100,73,33,24,61,100,25,a13
32,93,93,31,100,90,86,94,100,89,81,55,100,90,84,74,33,94,92,36,a13
30,100,100,40,50,93,90,100,100,90,83,55,100,91,85,66,32,100,100,32,a13
28,100,100,28,41,92,89,41,65,90,81,47,41,92,89,41,29,100,100,28,a13
29,100,100,28,44,93,92,42,100,91,82,48,47,93,91,43,30,100,100,29,a13
25,90,100,25,32,89,85,33,36,86,69,36,33,90,92,33,25,100,100,25,a13
25,100,100,25,33,90,91,34,37,88,71,37,34,91,96,34,26,100,100,26,a13
27,100,100,32,37,94,98,44,42,90,79,45,38,92,86,39,28,100,100,27,a13
27,100,100,31,39,95,100,44,44,91,82,45,39,92,87,41,28,100,100,28,a13
26,100,90,29,34,94,100,39,37,89,75,41,34,90,84,36,26,100,100,26,a13
26,100,100,28,35,95,100,40,39,90,79,42,35,91,84,38,27,100,100,27,a13
25,100,100,24,34,100,100,33,38,100,69,36,35,100,100,33,26,100,100,25,a13
25,100,100,24,35,100,100,33,38,100,71,36,35,100,100,33,26,100,100,25,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
30,100,100,28,58,92,89,44,100,89,81,51,75,92,91,68,31,100,100,30,a13
30,100,100,28,68,93,94,55,100,89,80,51,100,93,96,65,31,100,100,29,a13
31,100,95,42,100,91,87,100,100,89,81,56,100,90,84,74,32,100,93,60,a13
32,100,100,42,100,91,88,100,100,89,81,56,100,91,86,84,33,100,95,90,a13
26,100,100,25,37,100,100,34,41,100,84,38,38,100,100,35,28,100,100,26,a13
27,100,100,26,38,100,100,36,41,100,87,39,39,100,100,36,28,100,100,27,a13
32,100,94,100,100,90,86,100,100,88,79,55,100,89,82,62,32,100,91,36,a13
33,100,100,100,100,91,88,100,100,89,80,56,100,89,83,63,34,100,92,37,a13
28,35,43,65,33,100,83,46,44,84,64,39,100,89,65,33,100,75,33,28,a13
29,36,46,100,34,100,85,48,53,86,66,41,100,91,100,34,100,100,34,28,a13
29,100,87,43,45,84,75,50,100,82,70,50,54,83,74,49,30,100,86,32,a13
29,100,100,75,46,85,78,52,100,83,73,51,90,84,76,53,31,100,86,43,a13
29,100,95,43,46,91,87,49,100,88,79,51,90,89,82,54,31,100,91,31,a13
30,100,99,46,54,91,89,51,100,89,80,51,100,89,83,56,32,100,93,32,a13
30,100,100,32,44,89,85,90,100,87,78,52,100,88,81,54,32,100,91,32,a13
31,100,100,31,90,91,88,100,100,89,80,54,100,90,84,63,33,100,100,34,a13
28,54,75,28,37,91,85,40,45,90,79,44,39,100,96,40,28,70,69,27,a13
28,54,78,29,38,100,89,43,54,92,83,46,40,100,100,43,28,94,73,28,a13
26,100,100,25,34,94,100,34,38,91,80,38,34,95,100,34,26,100,100,26,a13
26,100,100,25,35,96,100,34,39,93,83,39,36,96,100,35,27,100,100,26,a13
29,100,100,28,54,88,81,46,100,85,75,49,54,88,82,52,30,100,100,29,a13
30,100,100,28,65,89,83,47,100,86,76,49,68,89,84,52,31,100,100,29,a13
31,100,100,29,75,91,89,65,100,89,81,51,100,91,88,65,31,100,100,30,a13
30,100,100,30,68,92,91,100,100,90,82,53,90,92,90,100,31,100,100,31,a13
30,100,94,65,56,90,86,100,100,87,78,53,90,88,80,56,31,100,89,35,a13
26,100,100,29,34,100,85,40,38,85,70,41,35,100,79,36,27,100,100,27,a13
